score,tier,action,reason,outreach,breakdown,permit_id,address,project_type,estimated_value,description,contractor_name,issue_date,category,work_type,source,city,email,contact_name,stage,актуальность,needs_email
89,Hot,Call today,"large budget $25.3M, new construction, retail/restaurant — facade cladding","Hi Kensington Development Partners,

We noticed your upcoming project at nan — Zement Stone could be a great fit. We supply manufactured stone veneer to retail and restaurant chains, with custom color matching for brand consistency and honest square footage so you only pay for what you need.

Can we send you a free sample kit?

Best,
Zement Stone | Littleton, CO | 303-993-2737 | zementstone.com","{""base"": 40, ""criteria"": [{""key"": ""project_type"", ""label"": ""Project Type"", ""icon"": ""🏗"", ""found"": ""Private"", ""points"": 0, ""matched"": true}, {""key"": ""estimated_value"", ""label"": ""Estimated Value"", ""icon"": ""💰"", ""found"": ""$25,304,000"", ""points"": 25, ""matched"": true}, {""key"": ""work_type"", ""label"": ""Work Type"", ""icon"": ""🔨"", ""found"": ""New Construction"", ""points"": 12, ""matched"": true}, {""key"": ""keywords"", ""label"": ""Property Use Keywords"", ""icon"": ""🛍"", ""found"": ""Retail"", ""points"": 12, ""matched"": true}], ""raw_score"": 89, ""final_score"": 89, ""clamped"": false}",3906933,nan,Private,25304000.0,"The Range at Lafayette - Shopping Center — Retail/Office (160,000 sq-ft) [Planning]",Kensington Development Partners,2026-05-15,retail,New Construction,ConstructionWire,Lafayette,edgar@kensingtondev.com,Edgar Crockett,Planning,Low,False
89,Hot,Call today,"large budget $19.2M, new construction, retail/restaurant — facade cladding","Hi Hartford Homes,

We noticed your upcoming project at nan — Zement Stone could be a great fit. We supply manufactured stone veneer to retail and restaurant chains, with custom color matching for brand consistency and honest square footage so you only pay for what you need.

Can we send you a free sample kit?

Best,
Zement Stone | Littleton, CO | 303-993-2737 | zementstone.com","{""base"": 40, ""criteria"": [{""key"": ""project_type"", ""label"": ""Project Type"", ""icon"": ""🏗"", ""found"": ""Private"", ""points"": 0, ""matched"": true}, {""key"": ""estimated_value"", ""label"": ""Estimated Value"", ""icon"": ""💰"", ""found"": ""$19,248,000"", ""points"": 25, ""matched"": true}, {""key"": ""work_type"", ""label"": ""Work Type"", ""icon"": ""🔨"", ""found"": ""New Construction"", ""points"": 12, ""matched"": true}, {""key"": ""keywords"", ""label"": ""Property Use Keywords"", ""icon"": ""🛍"", ""found"": ""Retail"", ""points"": 12, ""matched"": true}], ""raw_score"": 89, ""final_score"": 89, ""clamped"": false}",3650869,nan,Private,19248000.0,"Bloom Grocery — Retail/Grocery (50,000-99,999 sq-ft) [Planning]",Hartford Homes,2026-05-15,retail,New Construction,ConstructionWire,Fort Collins,,,Planning,Low,True
89,Hot,Call today,"large budget $18.0M, new construction, multifamily — high volume","Hi City and County of Denver (CO),

We came across your project at nan and thought we'd introduce ourselves. Zement Stone supplies manufactured stone veneer to multi-family developers across Colorado — exact quantities shipped (no overbuying standard pallets), 2,000+ PSI strength built for freeze-thaw cycles, and local production for fast turnaround.

We'd love to send you a free sample kit and discuss pricing for your project.

Best,
Zement Stone | Littleton, CO | 303-993-2737 | zementstone.com","{""base"": 40, ""criteria"": [{""key"": ""project_type"", ""label"": ""Project Type"", ""icon"": ""🏗"", ""found"": ""Public"", ""points"": 0, ""matched"": true}, {""key"": ""estimated_value"", ""label"": ""Estimated Value"", ""icon"": ""💰"", ""found"": ""$18,000,000"", ""points"": 25, ""matched"": true}, {""key"": ""work_type"", ""label"": ""Work Type"", ""icon"": ""🔨"", ""found"": ""New Construction"", ""points"": 12, ""matched"": true}, {""key"": ""keywords"", ""label"": ""Property Use Keywords"", ""icon"": ""🏢"", ""found"": ""Multifamily"", ""points"": 12, ""matched"": true}], ""raw_score"": 89, ""final_score"": 89, ""clamped"": false}",3904717,nan,Public,18000000.0,251 E 12th Avenue - Multifamily — MultiFamily (50-100 units) [Planning],City and County of Denver (CO),2026-05-08,multifamily,New Construction,ConstructionWire,Denver,lisa.lumley@denvergov.org,Lisa Lumley,Planning,Low,False
89,Hot,Call today,"large budget $15.0M, new construction, multifamily — high volume","Hi Corum Real Estate Group,

We came across your project at nan and thought we'd introduce ourselves. Zement Stone supplies manufactured stone veneer to multi-family developers across Colorado — exact quantities shipped (no overbuying standard pallets), 2,000+ PSI strength built for freeze-thaw cycles, and local production for fast turnaround.

We'd love to send you a free sample kit and discuss pricing for your project.

Best,
Zement Stone | Littleton, CO | 303-993-2737 | zementstone.com","{""base"": 40, ""criteria"": [{""key"": ""project_type"", ""label"": ""Project Type"", ""icon"": ""🏗"", ""found"": ""Private"", ""points"": 0, ""matched"": true}, {""key"": ""estimated_value"", ""label"": ""Estimated Value"", ""icon"": ""💰"", ""found"": ""$15,000,000"", ""points"": 25, ""matched"": true}, {""key"": ""work_type"", ""label"": ""Work Type"", ""icon"": ""🔨"", ""found"": ""New Construction"", ""points"": 12, ""matched"": true}, {""key"": ""keywords"", ""label"": ""Property Use Keywords"", ""icon"": ""🛍"", ""found"": ""Retail"", ""points"": 12, ""matched"": true}], ""raw_score"": 89, ""final_score"": 89, ""clamped"": false}",3367848,nan,Private,15000000.0,"263 Josephine Street Mixed-Use — Retail (7,500 sq-ft), Office (46,000 sq-ft), Parking Structures [Planning]",Corum Real Estate Group,2026-05-22,multifamily,New Construction,ConstructionWire,Denver,,,Planning,Low,True
89,Hot,Call today,"large budget $15.0M, new construction, multifamily — high volume","Hi Gosney & Sons Inc,

We came across your project at nan and thought we'd introduce ourselves. Zement Stone supplies manufactured stone veneer to multi-family developers across Colorado — exact quantities shipped (no overbuying standard pallets), 2,000+ PSI strength built for freeze-thaw cycles, and local production for fast turnaround.

We'd love to send you a free sample kit and discuss pricing for your project.

Best,
Zement Stone | Littleton, CO | 303-993-2737 | zementstone.com","{""base"": 40, ""criteria"": [{""key"": ""project_type"", ""label"": ""Project Type"", ""icon"": ""🏗"", ""found"": ""Private"", ""points"": 0, ""matched"": true}, {""key"": ""estimated_value"", ""label"": ""Estimated Value"", ""icon"": ""💰"", ""found"": ""$15,000,000"", ""points"": 25, ""matched"": true}, {""key"": ""work_type"", ""label"": ""Work Type"", ""icon"": ""🔨"", ""found"": ""New Construction"", ""points"": 12, ""matched"": true}, {""key"": ""keywords"", ""label"": ""Property Use Keywords"", ""icon"": ""🏢"", ""found"": ""Multifamily"", ""points"": 12, ""matched"": true}], ""raw_score"": 89, ""final_score"": 89, ""clamped"": false}",3903208,nan,Private,15000000.0,Clover Meadows Phase 8 — MultiFamily (59 units) [Planning],Gosney & Sons Inc,2026-05-07,multifamily,New Construction,ConstructionWire,Bayfield,,,Planning,Low,True
89,Hot,Call today,"large budget $15.0M, new construction, multifamily — high volume","Hi Ulysses Development Group,

We came across your project at nan and thought we'd introduce ourselves. Zement Stone supplies manufactured stone veneer to multi-family developers across Colorado — exact quantities shipped (no overbuying standard pallets), 2,000+ PSI strength built for freeze-thaw cycles, and local production for fast turnaround.

We'd love to send you a free sample kit and discuss pricing for your project.

Best,
Zement Stone | Littleton, CO | 303-993-2737 | zementstone.com","{""base"": 40, ""criteria"": [{""key"": ""project_type"", ""label"": ""Project Type"", ""icon"": ""🏗"", ""found"": ""Private, Public"", ""points"": 0, ""matched"": true}, {""key"": ""estimated_value"", ""label"": ""Estimated Value"", ""icon"": ""💰"", ""found"": ""$15,000,000"", ""points"": 25, ""matched"": true}, {""key"": ""work_type"", ""label"": ""Work Type"", ""icon"": ""🔨"", ""found"": ""New Construction"", ""points"": 12, ""matched"": true}, {""key"": ""keywords"", ""label"": ""Property Use Keywords"", ""icon"": ""🏢"", ""found"": ""Multifamily"", ""points"": 12, ""matched"": true}], ""raw_score"": 89, ""final_score"": 89, ""clamped"": false}",3905955,nan,"Private, Public",15000000.0,"3801 Ulster Street - Phase 4 — MultiFamily (151-250 units), Parking Structures [Planning]",Ulysses Development Group,2026-05-13,multifamily,New Construction,ConstructionWire,Denver,,,Planning,Low,True
89,Hot,Call today,"large budget $15.0M, new construction, multifamily — high volume","Hi Challenger Homes,

We came across your project at 8605 Explorer Dr and thought we'd introduce ourselves. Zement Stone supplies manufactured stone veneer to multi-family developers across Colorado — exact quantities shipped (no overbuying standard pallets), 2,000+ PSI strength built for freeze-thaw cycles, and local production for fast turnaround.

We'd love to send you a free sample kit and discuss pricing for your project.

Best,
Zement Stone | Littleton, CO | 303-993-2737 | zementstone.com","{""base"": 40, ""criteria"": [{""key"": ""project_type"", ""label"": ""Project Type"", ""icon"": ""🏗"", ""found"": ""Private"", ""points"": 0, ""matched"": true}, {""key"": ""estimated_value"", ""label"": ""Estimated Value"", ""icon"": ""💰"", ""found"": ""$15,000,000"", ""points"": 25, ""matched"": true}, {""key"": ""work_type"", ""label"": ""Work Type"", ""icon"": ""🔨"", ""found"": ""New Construction"", ""points"": 12, ""matched"": true}, {""key"": ""keywords"", ""label"": ""Property Use Keywords"", ""icon"": ""🏢"", ""found"": ""Multifamily"", ""points"": 12, ""matched"": true}], ""raw_score"": 89, ""final_score"": 89, ""clamped"": false}",3904561,8605 Explorer Dr,Private,15000000.0,"Cottages at Aeropark — MultiFamily (46 units), Athletic Facilities (< 10,000 sq-ft), Social (< 10,000 sq-ft), Office (< 10,000 sq-ft) [Planning]",Challenger Homes,2026-05-07,multifamily,New Construction,ConstructionWire,Colorado Springs,,,Planning,Low,True
89,Hot,Call today,"large budget $15.0M, new construction","Hi PCL Construction,

We saw your project at 2000 S Colorado Blvd and wanted to introduce Zement Stone. We're a local Colorado manufacturer of architectural stone veneer — 2,000+ PSI strength, 100% honest square footage coverage, custom colors, and fast lead times since we produce right here in Littleton.

Happy to send a free sample kit or meet at our showroom.

Best,
Zement Stone | Littleton, CO | 303-993-2737 | zementstone.com","{""base"": 40, ""criteria"": [{""key"": ""project_type"", ""label"": ""Project Type"", ""icon"": ""🏗"", ""found"": ""Public"", ""points"": 0, ""matched"": true}, {""key"": ""estimated_value"", ""label"": ""Estimated Value"", ""icon"": ""💰"", ""found"": ""$15,000,000"", ""points"": 25, ""matched"": true}, {""key"": ""work_type"", ""label"": ""Work Type"", ""icon"": ""🔨"", ""found"": ""New Construction"", ""points"": 12, ""matched"": true}, {""key"": ""keywords"", ""label"": ""Property Use Keywords"", ""icon"": ""🏬"", ""found"": ""Office"", ""points"": 12, ""matched"": true}], ""raw_score"": 89, ""final_score"": 89, ""clamped"": false}",3418821,2000 S Colorado Blvd,Public,15000000.0,"Ballfield at Auraria Mass Timber Building — Office/Universities/Colleges (120,000 sq-ft) [Planning]",PCL Construction,2026-05-18,office,New Construction,ConstructionWire,Denver,dcraig@sararch.com,Dan Craig,Planning,Low,False
89,Hot,Call today,"large budget $62.5M, new construction","Hi Swire Coca Cola,

We saw your project at nan and wanted to introduce Zement Stone. We're a local Colorado manufacturer of architectural stone veneer — 2,000+ PSI strength, 100% honest square footage coverage, custom colors, and fast lead times since we produce right here in Littleton.

Happy to send a free sample kit or meet at our showroom.

Best,
Zement Stone | Littleton, CO | 303-993-2737 | zementstone.com","{""base"": 40, ""criteria"": [{""key"": ""project_type"", ""label"": ""Project Type"", ""icon"": ""🏗"", ""found"": ""Private"", ""points"": 0, ""matched"": true}, {""key"": ""estimated_value"", ""label"": ""Estimated Value"", ""icon"": ""💰"", ""found"": ""$62,500,000"", ""points"": 25, ""matched"": true}, {""key"": ""work_type"", ""label"": ""Work Type"", ""icon"": ""🔨"", ""found"": ""New Construction"", ""points"": 12, ""matched"": true}, {""key"": ""keywords"", ""label"": ""Property Use Keywords"", ""icon"": ""🏭"", ""found"": ""Warehouse"", ""points"": 12, ""matched"": true}], ""raw_score"": 89, ""final_score"": 89, ""clamped"": false}",3725343,nan,Private,62500000.0,"Coca-Cola Bottling Plant — Mfg./Industrial/Warehouse (570,000 sq-ft) [Starts in 1-3 months]",Swire Coca Cola,2026-05-12,commercial,New Construction,ConstructionWire,Colorado Springs,rhirose@swirecc.com,Randy Hirose,Starts in 1-3 months,Very High,False
89,Hot,Call today,"large budget $62.5M, new construction, multifamily — high volume","Hi Ulysses Development Group,

We came across your project at nan and thought we'd introduce ourselves. Zement Stone supplies manufactured stone veneer to multi-family developers across Colorado — exact quantities shipped (no overbuying standard pallets), 2,000+ PSI strength built for freeze-thaw cycles, and local production for fast turnaround.

We'd love to send you a free sample kit and discuss pricing for your project.

Best,
Zement Stone | Littleton, CO | 303-993-2737 | zementstone.com","{""base"": 40, ""criteria"": [{""key"": ""project_type"", ""label"": ""Project Type"", ""icon"": ""🏗"", ""found"": ""Private, Public"", ""points"": 0, ""matched"": true}, {""key"": ""estimated_value"", ""label"": ""Estimated Value"", ""icon"": ""💰"", ""found"": ""$62,500,000"", ""points"": 25, ""matched"": true}, {""key"": ""work_type"", ""label"": ""Work Type"", ""icon"": ""🔨"", ""found"": ""New Construction"", ""points"": 12, ""matched"": true}, {""key"": ""keywords"", ""label"": ""Property Use Keywords"", ""icon"": ""🛍"", ""found"": ""Retail"", ""points"": 12, ""matched"": true}], ""raw_score"": 89, ""final_score"": 89, ""clamped"": false}",3905928,nan,"Private, Public",62500000.0,"3801 Ulster Street Master Plan — Retail (6,000 sq-ft), MultiFamily (250,000+ sq-ft), Parking Structures [Starts in 1-3 months]",Ulysses Development Group,2026-05-13,multifamily,New Construction,ConstructionWire,Denver,,,Starts in 1-3 months,Very High,True
89,Hot,Call today,"large budget $38.0M, new construction, multifamily — high volume","Hi Ulysses Development Group,

We came across your project at nan and thought we'd introduce ourselves. Zement Stone supplies manufactured stone veneer to multi-family developers across Colorado — exact quantities shipped (no overbuying standard pallets), 2,000+ PSI strength built for freeze-thaw cycles, and local production for fast turnaround.

We'd love to send you a free sample kit and discuss pricing for your project.

Best,
Zement Stone | Littleton, CO | 303-993-2737 | zementstone.com","{""base"": 40, ""criteria"": [{""key"": ""project_type"", ""label"": ""Project Type"", ""icon"": ""🏗"", ""found"": ""Private, Public"", ""points"": 0, ""matched"": true}, {""key"": ""estimated_value"", ""label"": ""Estimated Value"", ""icon"": ""💰"", ""found"": ""$38,000,000"", ""points"": 25, ""matched"": true}, {""key"": ""work_type"", ""label"": ""Work Type"", ""icon"": ""🔨"", ""found"": ""New Construction"", ""points"": 12, ""matched"": true}, {""key"": ""keywords"", ""label"": ""Property Use Keywords"", ""icon"": ""🛍"", ""found"": ""Retail"", ""points"": 12, ""matched"": true}], ""raw_score"": 89, ""final_score"": 89, ""clamped"": false}",3905944,nan,"Private, Public",38000000.0,"3801 Ulster Street - Phase 1 — MultiFamily (150 units), Retail (6,000 sq-ft) [Starts in 1-3 months]",Ulysses Development Group,2026-05-13,multifamily,New Construction,ConstructionWire,Denver,,,Starts in 1-3 months,Very High,True
89,Hot,Call today,"large budget $29.8M, new construction, multifamily — high volume","Hi Palace Construction,

We came across your project at 7 South Galapago Street and thought we'd introduce ourselves. Zement Stone supplies manufactured stone veneer to multi-family developers across Colorado — exact quantities shipped (no overbuying standard pallets), 2,000+ PSI strength built for freeze-thaw cycles, and local production for fast turnaround.

We'd love to send you a free sample kit and discuss pricing for your project.

Best,
Zement Stone | Littleton, CO | 303-993-2737 | zementstone.com","{""base"": 40, ""criteria"": [{""key"": ""project_type"", ""label"": ""Project Type"", ""icon"": ""🏗"", ""found"": ""Private"", ""points"": 0, ""matched"": true}, {""key"": ""estimated_value"", ""label"": ""Estimated Value"", ""icon"": ""💰"", ""found"": ""$29,800,000"", ""points"": 25, ""matched"": true}, {""key"": ""work_type"", ""label"": ""Work Type"", ""icon"": ""🔨"", ""found"": ""New Construction"", ""points"": 12, ""matched"": true}, {""key"": ""keywords"", ""label"": ""Property Use Keywords"", ""icon"": ""🛍"", ""found"": ""Retail"", ""points"": 12, ""matched"": true}], ""raw_score"": 89, ""final_score"": 89, ""clamped"": false}",3247397,7 South Galapago Street,Private,29800000.0,"1616-1630 North Pearl Street Apartments — MultiFamily (77 units), Retail (1,000 sq-ft), Parking Structures [Groundbreaking]",Palace Construction,2026-05-15,multifamily,New Construction,ConstructionWire,Denver,rcarter@palaceconst.com,Rick Carter,Groundbreaking,Very High,False
89,Hot,Call today,"large budget $23.0M, new construction, multifamily — high volume","Hi Deneuve Construction,

We came across your project at 2344 Spruce Street and thought we'd introduce ourselves. Zement Stone supplies manufactured stone veneer to multi-family developers across Colorado — exact quantities shipped (no overbuying standard pallets), 2,000+ PSI strength built for freeze-thaw cycles, and local production for fast turnaround.

We'd love to send you a free sample kit and discuss pricing for your project.

Best,
Zement Stone | Littleton, CO | 303-993-2737 | zementstone.com","{""base"": 40, ""criteria"": [{""key"": ""project_type"", ""label"": ""Project Type"", ""icon"": ""🏗"", ""found"": ""Private"", ""points"": 0, ""matched"": true}, {""key"": ""estimated_value"", ""label"": ""Estimated Value"", ""icon"": ""💰"", ""found"": ""$23,000,000"", ""points"": 25, ""matched"": true}, {""key"": ""work_type"", ""label"": ""Work Type"", ""icon"": ""🔨"", ""found"": ""New Construction"", ""points"": 12, ""matched"": true}, {""key"": ""keywords"", ""label"": ""Property Use Keywords"", ""icon"": ""🏢"", ""found"": ""Multifamily"", ""points"": 12, ""matched"": true}], ""raw_score"": 89, ""final_score"": 89, ""clamped"": false}",3437017,2344 Spruce Street,Private,23000000.0,Maiker Uplands — MultiFamily (70 units) [Starts in 1-3 months],Deneuve Construction,2026-05-19,multifamily,New Construction,ConstructionWire,Westminster,skunshier@maikerhp.org,Steve Kunshier,Starts in 1-3 months,Very High,False
89,Hot,Call today,"large budget $23.0M, new construction, multifamily — high volume","Hi Habitat for Humanity,

We came across your project at PO Box 7124 and thought we'd introduce ourselves. Zement Stone supplies manufactured stone veneer to multi-family developers across Colorado — exact quantities shipped (no overbuying standard pallets), 2,000+ PSI strength built for freeze-thaw cycles, and local production for fast turnaround.

We'd love to send you a free sample kit and discuss pricing for your project.

Best,
Zement Stone | Littleton, CO | 303-993-2737 | zementstone.com","{""base"": 40, ""criteria"": [{""key"": ""project_type"", ""label"": ""Project Type"", ""icon"": ""🏗"", ""found"": ""Private"", ""points"": 0, ""matched"": true}, {""key"": ""estimated_value"", ""label"": ""Estimated Value"", ""icon"": ""💰"", ""found"": ""$23,000,000"", ""points"": 25, ""matched"": true}, {""key"": ""work_type"", ""label"": ""Work Type"", ""icon"": ""🔨"", ""found"": ""New Construction"", ""points"": 12, ""matched"": true}, {""key"": ""keywords"", ""label"": ""Property Use Keywords"", ""icon"": ""🏢"", ""found"": ""Multifamily"", ""points"": 12, ""matched"": true}], ""raw_score"": 89, ""final_score"": 89, ""clamped"": false}",3908679,PO Box 7124,Private,23000000.0,The Prosper at Golden Affordable Housing — MultiFamily (40 units) [Starts in 1-3 months],Habitat for Humanity,2026-05-21,multifamily,New Construction,ConstructionWire,Golden,kory@habitatmetrodenver.org,Kory Whitaker,Starts in 1-3 months,Very High,False
89,Hot,Call today,"large budget $19.9M, new construction","Hi Flintco Inc.,

We saw your project at 323 E Reconciliation Way and wanted to introduce Zement Stone. We're a local Colorado manufacturer of architectural stone veneer — 2,000+ PSI strength, 100% honest square footage coverage, custom colors, and fast lead times since we produce right here in Littleton.

Happy to send a free sample kit or meet at our showroom.

Best,
Zement Stone | Littleton, CO | 303-993-2737 | zementstone.com","{""base"": 40, ""criteria"": [{""key"": ""project_type"", ""label"": ""Project Type"", ""icon"": ""🏗"", ""found"": ""Public"", ""points"": 0, ""matched"": true}, {""key"": ""estimated_value"", ""label"": ""Estimated Value"", ""icon"": ""💰"", ""found"": ""$19,900,000"", ""points"": 25, ""matched"": true}, {""key"": ""work_type"", ""label"": ""Work Type"", ""icon"": ""🔨"", ""found"": ""New Construction"", ""points"": 12, ""matched"": true}, {""key"": ""keywords"", ""label"": ""Property Use Keywords"", ""icon"": ""🏬"", ""found"": ""Office"", ""points"": 12, ""matched"": true}], ""raw_score"": 89, ""final_score"": 89, ""clamped"": false}",3901906,323 E Reconciliation Way,Public,19900000.0,"Rocky Mountain Rescue Group Headquarters — Office/Public Safety (18,840 sq-ft) [Groundbreaking]",Flintco Inc.,2026-05-01,office,New Construction,ConstructionWire,Boulder,,,Groundbreaking,Very High,True
89,Hot,Call today,"large budget $10.2M, new construction, retail/restaurant — facade cladding","Hi Colarelli Construction,

We noticed your upcoming project at 111 S Tejon St — Zement Stone could be a great fit. We supply manufactured stone veneer to retail and restaurant chains, with custom color matching for brand consistency and honest square footage so you only pay for what you need.

Can we send you a free sample kit?

Best,
Zement Stone | Littleton, CO | 303-993-2737 | zementstone.com","{""base"": 40, ""criteria"": [{""key"": ""project_type"", ""label"": ""Project Type"", ""icon"": ""🏗"", ""found"": ""Private"", ""points"": 0, ""matched"": true}, {""key"": ""estimated_value"", ""label"": ""Estimated Value"", ""icon"": ""💰"", ""found"": ""$10,162,000"", ""points"": 25, ""matched"": true}, {""key"": ""work_type"", ""label"": ""Work Type"", ""icon"": ""🔨"", ""found"": ""New Construction"", ""points"": 12, ""matched"": true}, {""key"": ""keywords"", ""label"": ""Property Use Keywords"", ""icon"": ""🛍"", ""found"": ""Retail"", ""points"": 12, ""matched"": true}], ""raw_score"": 89, ""final_score"": 89, ""clamped"": false}",3909554,111 S Tejon St,Private,10162000.0,"CityROCK — Retail/Athletic Facilities (32,500 sq-ft) [Starts in 1-3 months]",Colarelli Construction,2026-05-27,retail,New Construction,ConstructionWire,Colorado Springs,vince@colarelliconstruction.com,Vince Colarelli,Starts in 1-3 months,Very High,False
89,Hot,Call today,"large budget $10.1M, new construction, retail/restaurant — facade cladding","Hi Arco Murray Design Build,

We noticed your upcoming project at 999 18th St — Zement Stone could be a great fit. We supply manufactured stone veneer to retail and restaurant chains, with custom color matching for brand consistency and honest square footage so you only pay for what you need.

Can we send you a free sample kit?

Best,
Zement Stone | Littleton, CO | 303-993-2737 | zementstone.com","{""base"": 40, ""criteria"": [{""key"": ""project_type"", ""label"": ""Project Type"", ""icon"": ""🏗"", ""found"": ""Private"", ""points"": 0, ""matched"": true}, {""key"": ""estimated_value"", ""label"": ""Estimated Value"", ""icon"": ""💰"", ""found"": ""$10,122,000"", ""points"": 25, ""matched"": true}, {""key"": ""work_type"", ""label"": ""Work Type"", ""icon"": ""🔨"", ""found"": ""New Construction"", ""points"": 12, ""matched"": true}, {""key"": ""keywords"", ""label"": ""Property Use Keywords"", ""icon"": ""🛍"", ""found"": ""Retail"", ""points"": 12, ""matched"": true}], ""raw_score"": 89, ""final_score"": 89, ""clamped"": false}",3854167,999 18th St,Private,10122000.0,"Peak Self Storage — Retail/Self Storage (50,000-99,999 sq-ft) [Starts in 1-3 months]",Arco Murray Design Build,2026-05-12,retail,New Construction,ConstructionWire,Colorado Springs,,,Starts in 1-3 months,Very High,True
89,Hot,Call today,"large budget $10.0M, new construction, multifamily — high volume","Hi Symmetry Builders, Inc.,

We came across your project at 5069 Silver Peak Avenue and thought we'd introduce ourselves. Zement Stone supplies manufactured stone veneer to multi-family developers across Colorado — exact quantities shipped (no overbuying standard pallets), 2,000+ PSI strength built for freeze-thaw cycles, and local production for fast turnaround.

We'd love to send you a free sample kit and discuss pricing for your project.

Best,
Zement Stone | Littleton, CO | 303-993-2737 | zementstone.com","{""base"": 40, ""criteria"": [{""key"": ""project_type"", ""label"": ""Project Type"", ""icon"": ""🏗"", ""found"": ""Private"", ""points"": 0, ""matched"": true}, {""key"": ""estimated_value"", ""label"": ""Estimated Value"", ""icon"": ""💰"", ""found"": ""$10,000,000"", ""points"": 25, ""matched"": true}, {""key"": ""work_type"", ""label"": ""Work Type"", ""icon"": ""🔨"", ""found"": ""New Construction"", ""points"": 12, ""matched"": true}, {""key"": ""keywords"", ""label"": ""Property Use Keywords"", ""icon"": ""🛍"", ""found"": ""Retail"", ""points"": 12, ""matched"": true}], ""raw_score"": 89, ""final_score"": 89, ""clamped"": false}",3019720,5069 Silver Peak Avenue,Private,10000000.0,"Uptown 240 — MultiFamily (80 units), Retail/Restaurants (6,000 sq-ft) [Starts in 1-3 months]","Symmetry Builders, Inc.",2026-05-15,multifamily,New Construction,ConstructionWire,Dillon,danilo@uptown240.com,Danilo Ottoborgo,Starts in 1-3 months,Very High,False
89,Hot,Call today,"large budget $11.0M, new construction","Hi Olive Real Estate Group, Inc.,

We saw your project at nan and wanted to introduce Zement Stone. We're a local Colorado manufacturer of architectural stone veneer — 2,000+ PSI strength, 100% honest square footage coverage, custom colors, and fast lead times since we produce right here in Littleton.

Happy to send a free sample kit or meet at our showroom.

Best,
Zement Stone | Littleton, CO | 303-993-2737 | zementstone.com","{""base"": 40, ""criteria"": [{""key"": ""project_type"", ""label"": ""Project Type"", ""icon"": ""🏗"", ""found"": ""Private"", ""points"": 0, ""matched"": true}, {""key"": ""estimated_value"", ""label"": ""Estimated Value"", ""icon"": ""💰"", ""found"": ""$11,000,000"", ""points"": 25, ""matched"": true}, {""key"": ""work_type"", ""label"": ""Work Type"", ""icon"": ""🔨"", ""found"": ""New Construction"", ""points"": 12, ""matched"": true}, {""key"": ""keywords"", ""label"": ""Property Use Keywords"", ""icon"": ""🏬"", ""found"": ""Office"", ""points"": 12, ""matched"": true}], ""raw_score"": 89, ""final_score"": 89, ""clamped"": false}",3536510,nan,Private,11000000.0,"Mesa Highlands - Medical — Office (50,000-99,999 sq-ft), Medical [Planning]","Olive Real Estate Group, Inc.",2026-05-12,office,New Construction,ConstructionWire,Colorado Springs,,,Planning,Low,True
89,Hot,Call today,"large budget $12.0M, new construction, multifamily — high volume","Hi Olive Real Estate Group, Inc.,

We came across your project at nan and thought we'd introduce ourselves. Zement Stone supplies manufactured stone veneer to multi-family developers across Colorado — exact quantities shipped (no overbuying standard pallets), 2,000+ PSI strength built for freeze-thaw cycles, and local production for fast turnaround.

We'd love to send you a free sample kit and discuss pricing for your project.

Best,
Zement Stone | Littleton, CO | 303-993-2737 | zementstone.com","{""base"": 40, ""criteria"": [{""key"": ""project_type"", ""label"": ""Project Type"", ""icon"": ""🏗"", ""found"": ""Private"", ""points"": 0, ""matched"": true}, {""key"": ""estimated_value"", ""label"": ""Estimated Value"", ""icon"": ""💰"", ""found"": ""$12,000,000"", ""points"": 25, ""matched"": true}, {""key"": ""work_type"", ""label"": ""Work Type"", ""icon"": ""🔨"", ""found"": ""New Construction"", ""points"": 12, ""matched"": true}, {""key"": ""keywords"", ""label"": ""Property Use Keywords"", ""icon"": ""🏢"", ""found"": ""Multifamily"", ""points"": 12, ""matched"": true}], ""raw_score"": 89, ""final_score"": 89, ""clamped"": false}",3536518,nan,Private,12000000.0,Mesa Highlands - Multifamily — MultiFamily (50-100 units) [Planning],"Olive Real Estate Group, Inc.",2026-05-12,multifamily,New Construction,ConstructionWire,Colorado Springs,,,Planning,Low,True
89,Hot,Call today,"large budget $13.0M, new construction, retail/restaurant — facade cladding","Hi Target Brands, Inc.,

We noticed your upcoming project at nan — Zement Stone could be a great fit. We supply manufactured stone veneer to retail and restaurant chains, with custom color matching for brand consistency and honest square footage so you only pay for what you need.

Can we send you a free sample kit?

Best,
Zement Stone | Littleton, CO | 303-993-2737 | zementstone.com","{""base"": 40, ""criteria"": [{""key"": ""project_type"", ""label"": ""Project Type"", ""icon"": ""🏗"", ""found"": ""Private"", ""points"": 0, ""matched"": true}, {""key"": ""estimated_value"", ""label"": ""Estimated Value"", ""icon"": ""💰"", ""found"": ""$13,049,000"", ""points"": 25, ""matched"": true}, {""key"": ""work_type"", ""label"": ""Work Type"", ""icon"": ""🔨"", ""found"": ""New Construction"", ""points"": 12, ""matched"": true}, {""key"": ""keywords"", ""label"": ""Property Use Keywords"", ""icon"": ""🛍"", ""found"": ""Retail"", ""points"": 12, ""matched"": true}], ""raw_score"": 89, ""final_score"": 89, ""clamped"": false}",3769601,nan,Private,13049000.0,"Target — Retail/Grocery (127,000 sq-ft) [Construction]","Target Brands, Inc.",2026-05-08,retail,New Construction,ConstructionWire,Firestone,,,Construction,High,True
